ISO_Code;Grand secteur d'activité;Date;Valeur
FR-76;GS1 Industrie;01/01/2010;2589
FR-76;GS2 Construction;01/01/2010;3378
FR-76;GS4 Hôtellerie-restauration;01/01/2010;2520
FR-76;GS6 Intérim;01/01/2010;340
FR-76;GS7 Services non marchands;01/01/2010;2628
FR-76;GS5 Autres services marchands hors intérim;01/01/2010;11647
FR-77;GS3 Commerce;01/01/2010;7222
FR-77;GS2 Construction;01/01/2010;4830
FR-77;GS1 Industrie;01/01/2010;2589
FR-77;GS7 Services non marchands;01/01/2010;2205
FR-77;GS6 Intérim;01/01/2010;238
FR-77;GS4 Hôtellerie-restauration;01/01/2010;2303
FR-77;GS5 Autres services marchands hors intérim;01/01/2010;11103
FR-78;GS7 Services non marchands;01/01/2010;2586
FR-78;GS1 Industrie;01/01/2010;1952
FR-78;GS6 Intérim;01/01/2010;193
FR-78;GS2 Construction;01/01/2010;3723
FR-78;GS3 Commerce;01/01/2010;7234
FR-78;GS5 Autres services marchands hors intérim;01/01/2010;13981
FR-78;GS4 Hôtellerie-restauration;01/01/2010;2515
FR-79;GS5 Autres services marchands hors intérim;01/01/2010;3085
FR-79;GS2 Construction;01/01/2010;1278
FR-79;GS6 Intérim;01/01/2010;64
FR-79;GS3 Commerce;01/01/2010;1975
FR-79;GS4 Hôtellerie-restauration;01/01/2010;633
FR-79;GS7 Services non marchands;01/01/2010;801
FR-79;GS1 Industrie;01/01/2010;924
FR-80;GS6 Intérim;01/01/2010;120
FR-80;GS4 Hôtellerie-restauration;01/01/2010;1016
FR-80;GS7 Services non marchands;01/01/2010;1116
FR-80;GS3 Commerce;01/01/2010;2868
FR-80;GS5 Autres services marchands hors intérim;01/01/2010;4286
FR-80;GS1 Industrie;01/01/2010;1221
FR-80;GS2 Construction;01/01/2010;1576
FR-81;GS4 Hôtellerie-restauration;01/01/2010;663
FR-81;GS7 Services non marchands;01/01/2010;957
FR-81;GS6 Intérim;01/01/2010;91
FR-81;GS2 Construction;01/01/2010;1413
FR-81;GS5 Autres services marchands hors intérim;01/01/2010;3210
FR-81;GS3 Commerce;01/01/2010;2573
FR-81;GS1 Industrie;01/01/2010;1274
FR-82;GS2 Construction;01/01/2010;908
FR-82;GS1 Industrie;01/01/2010;580
FR-82;GS6 Intérim;01/01/2010;53
FR-82;GS4 Hôtellerie-restauration;01/01/2010;434
FR-82;GS5 Autres services marchands hors intérim;01/01/2010;1012015
FR-82;GS7 Services non marchands;01/01/2010;582
FR-82;GS3 Commerce;01/01/2010;1668
FR-83;GS2 Construction;01/01/2010;5010
FR-83;GS3 Commerce;01/01/2010;7526
FR-83;GS5 Autres services marchands hors intérim;01/01/2010;11040
FR-83;GS1 Industrie;01/01/2010;2061
FR-83;GS7 Services non marchands;01/01/2010;2601
FR-83;GS4 Hôtellerie-restauration;01/01/2010;3814
FR-83;GS6 Intérim;01/01/2010;154
FR-84;GS1 Industrie;01/01/2010;1381
FR-84;GS3 Commerce;01/01/2010;4430
FR-84;GS4 Hôtellerie-restauration;01/01/2010;1721
FR-84;GS5 Autres services marchands hors intérim;01/01/2010;6077
FR-84;GS7 Services non marchands;01/01/2010;1458
FR-84;GS2 Construction;01/01/2010;2577
FR-84;GS6 Intérim;01/01/2010;142
FR-85;GS3 Commerce;01/01/2010;3752
FR-85;GS2 Construction;01/01/2010;2842
FR-85;GS1 Industrie;01/01/2010;1802
FR-85;GS4 Hôtellerie-restauration;01/01/2010;1613
FR-85;GS5 Autres services marchands hors intérim;01/01/2010;5797
FR-85;GS7 Services non marchands;01/01/2010;1555
FR-85;GS6 Intérim;01/01/2010;155
FR-86;GS2 Construction;01/01/2010;1354
FR-86;GS7 Services non marchands;01/01/2010;1016
FR-86;GS1 Industrie;01/01/2010;932
FR-86;GS3 Commerce;01/01/2010;2290
FR-86;GS4 Hôtellerie-restauration;01/01/2010;805
FR-86;GS6 Intérim;01/01/2010;80
FR-86;GS5 Autres services marchands hors intérim;01/01/2010;3780
FR-87;GS7 Services non marchands;01/01/2010;874
FR-87;GS6 Intérim;01/01/2010;64
FR-87;GS2 Construction;01/01/2010;1159
FR-87;GS1 Industrie;01/01/2010;886
FR-87;GS3 Commerce;01/01/2010;2176
FR-87;GS5 Autres services marchands hors intérim;01/01/2010;3605
FR-87;GS4 Hôtellerie-restauration;01/01/2010;721
FR-88;GS4 Hôtellerie-restauration;01/01/2010;882
FR-88;GS6 Intérim;01/01/2010;72
FR-88;GS7 Services non marchands;01/01/2010;871
FR-88;GS5 Autres services marchands hors intérim;01/01/2010;2794
FR-88;GS1 Industrie;01/01/2010;1259
FR-88;GS2 Construction;01/01/2010;1437
FR-88;GS3 Commerce;01/01/2010;2386
FR-89;GS4 Hôtellerie-restauration;01/01/2010;696
FR-89;GS2 Construction;01/01/2010;1261
FR-89;GS3 Commerce;01/01/2010;1916
FR-89;GS7 Services non marchands;01/01/2010;761
FR-89;GS5 Autres services marchands hors intérim;01/01/2010;2674
FR-89;GS1 Industrie;01/01/2010;930
FR-89;GS6 Intérim;01/01/2010;81
FR-90;GS5 Autres services marchands hors intérim;01/01/2010;1151
FR-90;GS7 Services non marchands;01/01/2010;301
FR-90;GS6 Intérim;01/01/2010;39
FR-90;GS1 Industrie;01/01/2010;309
FR-90;GS2 Construction;01/01/2010;407
FR-90;GS4 Hôtellerie-restauration;01/01/2010;249
FR-90;GS3 Commerce;01/01/2010;759
FR-91;GS6 Intérim;01/01/2010;176
FR-91;GS4 Hôtellerie-restauration;01/01/2010;1938
FR-91;GS7 Services non marchands;01/01/2010;1972
FR-91;GS2 Construction;01/01/2010;3911
FR-91;GS5 Autres services marchands hors intérim;01/01/2010;10506
FR-91;GS3 Commerce;01/01/2010;6225
FR-91;GS1 Industrie;01/01/2010;1869
FR-92;GS6 Intérim;01/01/2010;239
FR-92;GS4 Hôtellerie-restauration;01/01/2010;4173
FR-92;GS7 Services non marchands;01/01/2010;3147
FR-92;GS1 Industrie;01/01/2010;2091
FR-92;GS2 Construction;01/01/2010;3019
FR-92;GS5 Autres services marchands hors intérim;01/01/2010;26569
FR-92;GS3 Commerce;01/01/2010;7973
FR-93;GS7 Services non marchands;01/01/2010;2160
FR-93;GS4 Hôtellerie-restauration;01/01/2010;2947
FR-93;GS6 Intérim;01/01/2010;160
FR-93;GS2 Construction;01/01/2010;5883
FR-93;GS1 Industrie;01/01/2010;2207
FR-93;GS5 Autres services marchands hors intérim;01/01/2010;13703
FR-93;GS3 Commerce;01/01/2010;8701
FR-94;GS7 Services non marchands;01/01/2010;2267
FR-94;GS4 Hôtellerie-restauration;01/01/2010;2689
FR-94;GS6 Intérim;01/01/2010;126
FR-94;GS2 Construction;01/01/2010;4177
FR-94;GS1 Industrie;01/01/2010;1786
FR-94;GS5 Autres services marchands hors intérim;01/01/2010;14834
FR-94;GS3 Commerce;01/01/2010;7278
FR-95;GS1 Industrie;01/01/2010;1878
FR-95;GS7 Services non marchands;01/01/2010;1773
FR-95;GS6 Intérim;01/01/2010;169
FR-95;GS3 Commerce;01/01/2010;5762
FR-95;GS2 Construction;01/01/2010;3827
FR-95;GS4 Hôtellerie-restauration;01/01/2010;1845
FR-95;GS5 Autres services marchands hors intérim;01/01/2010;9471
FR-01;GS6 Intérim;01/01/2011;157
FR-01;GS3 Commerce;01/01/2011;3300
FR-01;GS2 Construction;01/01/2011;2279
FR-01;GS1 Industrie;01/01/2011;2143
FR-01;GS5 Autres services marchands hors intérim;01/01/2011;5009
FR-01;GS4 Hôtellerie-restauration;01/01/2011;1259
FR-01;GS7 Services non marchands;01/01/2011;1129
FR-02;GS1 Industrie;01/01/2011;1100
FR-02;GS5 Autres services marchands hors intérim;01/01/2011;3551
FR-02;GS2 Construction;01/01/2011;1575
FR-02;GS6 Intérim;01/01/2011;90
FR-02;GS7 Services non marchands;01/01/2011;1029
FR-02;GS4 Hôtellerie-restauration;01/01/2011;785
FR-02;GS3 Commerce;01/01/2011;2430
FR-03;GS4 Hôtellerie-restauration;01/01/2011;725
FR-03;GS1 Industrie;01/01/2011;881
FR-03;GS7 Services non marchands;01/01/2011;839
FR-03;GS5 Autres services marchands hors intérim;01/01/2011;2875
FR-03;GS3 Commerce;01/01/2011;2121
FR-03;GS2 Construction;01/01/2011;1139
FR-03;GS6 Intérim;01/01/2011;58
FR-04;GS4 Hôtellerie-restauration;01/01/2011;698
FR-04;GS5 Autres services marchands hors intérim;01/01/2011;1742
FR-04;GS7 Services non marchands;01/01/2011;460
FR-04;GS3 Commerce;01/01/2011;1157
FR-04;GS1 Industrie;01/01/2011;389
FR-04;GS6 Intérim;01/01/2011;107
FR-04;GS2 Construction;01/01/2011;739
FR-05;GS1 Industrie;01/01/2011;344
FR-05;GS6 Intérim;01/01/2011;15
FR-05;GS5 Autres services marchands hors intérim;01/01/2011;1974
FR-05;GS3 Commerce;01/01/2011;1187
FR-05;GS2 Construction;01/01/2011;670
FR-05;GS4 Hôtellerie-restauration;01/01/2011;944
FR-05;GS7 Services non marchands;01/01/2011;424
FR-06;GS3 Commerce;01/01/2011;9035
FR-06;GS6 Intérim;01/01/2011;206
FR-06;GS5 Autres services marchands hors intérim;01/01/2011;17127
FR-06;GS7 Services non marchands;01/01/2011;3264
FR-06;GS2 Construction;01/01/2011;4921
FR-06;GS1 Industrie;01/01/2011;2279
FR-06;GS4 Hôtellerie-restauration;01/01/2011;4692
FR-07;GS7 Services non marchands;01/01/2011;867
FR-07;GS4 Hôtellerie-restauration;01/01/2011;881
FR-07;GS3 Commerce;01/01/2011;1793
FR-07;GS5 Autres services marchands hors intérim;01/01/2011;2584
FR-07;GS6 Intérim;01/01/2011;34
FR-07;GS2 Construction;01/01/2011;1287
FR-07;GS1 Industrie;01/01/2011;840
FR-08;GS2 Construction;01/01/2011;867
FR-08;GS6 Intérim;01/01/2011;66
FR-08;GS7 Services non marchands;01/01/2011;610
FR-08;GS4 Hôtellerie-restauration;01/01/2011;476
FR-08;GS5 Autres services marchands hors intérim;01/01/2011;1953
FR-08;GS3 Commerce;01/01/2011;1377
FR-08;GS1 Industrie;01/01/2011;819
FR-09;GS6 Intérim;01/01/2011;18
FR-09;GS7 Services non marchands;01/01/2011;387
FR-09;GS3 Commerce;01/01/2011;939
FR-09;GS5 Autres services marchands hors intérim;01/01/2011;1395
FR-09;GS1 Industrie;01/01/2011;399
FR-09;GS2 Construction;01/01/2011;543
FR-09;GS4 Hôtellerie-restauration;01/01/2011;365
FR-10;GS2 Construction;01/01/2011;1104
FR-10;GS1 Industrie;01/01/2011;777
FR-10;GS7 Services non marchands;01/01/2011;670
FR-10;GS6 Intérim;01/01/2011;61
FR-10;GS5 Autres services marchands hors intérim;01/01/2011;2554
FR-10;GS4 Hôtellerie-restauration;01/01/2011;579
FR-10;GS3 Commerce;01/01/2011;1825
FR-11;GS7 Services non marchands;01/01/2011;791
FR-11;GS6 Intérim;01/01/2011;56
FR-11;GS1 Industrie;01/01/2011;696
FR-11;GS5 Autres services marchands hors intérim;01/01/2011;3226
FR-11;GS4 Hôtellerie-restauration;01/01/2011;973
FR-11;GS3 Commerce;01/01/2011;2383
FR-11;GS2 Construction;01/01/2011;1355
FR-12;GS4 Hôtellerie-restauration;01/01/2011;768
FR-12;GS1 Industrie;01/01/2011;926
FR-12;GS5 Autres services marchands hors intérim;01/01/2011;2672
FR-12;GS7 Services non marchands;01/01/2011;800
FR-12;GS6 Intérim;01/01/2011;28
FR-12;GS3 Commerce;01/01/2011;2091
FR-12;GS2 Construction;01/01/2011;1228
FR-13;GS7 Services non marchands;01/01/2011;5381
FR-13;GS4 Hôtellerie-restauration;01/01/2011;5260
FR-13;GS5 Autres services marchands hors intérim;01/01/2011;23577
FR-13;GS3 Commerce;01/01/2011;13842
FR-13;GS2 Construction;01/01/2011;6888
FR-13;GS6 Intérim;01/01/2011;549
FR-13;GS1 Industrie;01/01/2011;4236
FR-14;GS7 Services non marchands;01/01/2011;1566
FR-14;GS3 Commerce;01/01/2011;4259
FR-14;GS1 Industrie;01/01/2011;1482
FR-14;GS5 Autres services marchands hors intérim;01/01/2011;7210
FR-14;GS4 Hôtellerie-restauration;01/01/2011;1930
FR-14;GS2 Construction;01/01/2011;2384
FR-14;GS6 Intérim;01/01/2011;160
FR-15;GS6 Intérim;01/01/2011;11
FR-15;GS1 Industrie;01/01/2011;368
FR-15;GS7 Services non marchands;01/01/2011;410
FR-15;GS5 Autres services marchands hors intérim;01/01/2011;1331
FR-15;GS2 Construction;01/01/2011;645
FR-15;GS3 Commerce;01/01/2011;1066
FR-15;GS4 Hôtellerie-restauration;01/01/2011;438
FR-16;GS7 Services non marchands;01/01/2011;817
FR-16;GS3 Commerce;01/01/2011;2196
FR-16;GS5 Autres services marchands hors intérim;01/01/2011;2799
FR-16;GS4 Hôtellerie-restauration;01/01/2011;554
FR-16;GS2 Construction;01/01/2011;1331
FR-16;GS6 Intérim;01/01/2011;77
FR-16;GS4 Hôtellerie-restauration;01/01/2011;554
FR-17;GS3 Commerce;01/01/2011;4404
FR-17;GS2 Construction;01/01/2011;2769
FR-17;GS5 Autres services marchands hors intérim;01/01/2011;5947
FR-17;GS4 Hôtellerie-restauration;01/01/2011;1863
FR-17;GS6 Intérim;01/01/2011;90
FR-17;GS7 Services non marchands;01/01/2011;1429
FR-17;GS1 Industrie;01/01/2011;1564
FR-18;GS6 Intérim;01/01/2011;59
FR-18;GS4 Hôtellerie-restauration;01/01/2011;636
FR-18;GS1 Industrie;01/01/2011;811
FR-18;GS2 Construction;01/01/2011;1061
FR-18;GS5 Autres services marchands hors intérim;01/01/2011;2371
FR-18;GS3 Commerce;01/01/2011;1696
FR-18;GS7 Services non marchands;01/01/2011;678
FR-19;GS3 Commerce;01/01/2011;1724
FR-19;GS7 Services non marchands;01/01/2011;630
FR-19;GS6 Intérim;01/01/2011;60
FR-19;GS5 Autres services marchands hors intérim;01/01/2011;2165
FR-19;GS2 Construction;01/01/2011;941
FR-19;GS4 Hôtellerie-restauration;01/01/2011;585
FR-19;GS1 Industrie;01/01/2011;696
FR-21;GS3 Commerce;01/01/2011;3294
FR-21;GS1 Industrie;01/01/2011;1310
FR-21;GS7 Services non marchands;01/01/2011;1350
FR-21;GS6 Intérim;01/01/2011;134
FR-21;GS4 Hôtellerie-restauration;01/01/2011;1285
FR-21;GS2 Construction;01/01/2011;1738
FR-21;GS5 Autres services marchands hors intérim;01/01/2011;5300
FR-22;GS2 Construction;01/01/2011;2220
FR-22;GS4 Hôtellerie-restauration;01/01/2011;1583
FR-22;GS3 Commerce;01/01/2011;3489
FR-22;GS7 Services non marchands;01/01/2011;1303
FR-22;GS6 Intérim;01/01/2011;133
FR-22;GS5 Autres services marchands hors intérim;01/01/2011;4763
FR-22;GS1 Industrie;01/01/2011;1348
FR-23;GS1 Industrie;01/01/2011;299
FR-23;GS4 Hôtellerie-restauration;01/01/2011;224
FR-23;GS7 Services non marchands;01/01/2011;315
FR-23;GS6 Intérim;01/01/2011;14
FR-23;GS2 Construction;01/01/2011;429
FR-23;GS3 Commerce;01/01/2011;655
FR-23;GS5 Autres services marchands hors intérim;01/01/2011;907
FR-24;GS4 Hôtellerie-restauration;01/01/2011;1228
FR-24;GS3 Commerce;01/01/2011;2769
FR-24;GS2 Construction;01/01/2011;1888
FR-24;GS7 Services non marchands;01/01/2011;984
FR-24;GS6 Intérim;01/01/2011;54
FR-24;GS5 Autres services marchands hors intérim;01/01/2011;3363
FR-24;GS1 Industrie;01/01/2011;1100
FR-25;GS2 Construction;01/01/2011;1584
FR-25;GS7 Services non marchands;01/01/2011;1263
FR-25;GS5 Autres services marchands hors intérim;01/01/2011;4716
FR-25;GS1 Industrie;01/01/2011;1433
FR-25;GS6 Intérim;01/01/2011;148
FR-25;GS3 Commerce;01/01/2011;3033
FR-25;GS4 Hôtellerie-restauration;01/01/2011;1058
FR-26;GS2 Construction;01/01/2011;2079
FR-26;GS5 Autres services marchands hors intérim;01/01/2011;5350
FR-26;GS3 Commerce;01/01/2011;3623
FR-26;GS4 Hôtellerie-restauration;01/01/2011;1362
FR-26;GS1 Industrie;01/01/2011;1628
FR-26;GS6 Intérim;01/01/2011;115
FR-26;GS7 Services non marchands;01/01/2011;1299
FR-27;GS1 Industrie;01/01/2011;1346
FR-27;GS4 Hôtellerie-restauration;01/01/2011;1017
FR-27;GS2 Construction;01/01/2011;2192
FR-27;GS5 Autres services marchands hors intérim;01/01/2011;4261
FR-27;GS6 Intérim;01/01/2011;153
FR-27;GS7 Services non marchands;01/01/2011;953
FR-27;GS3 Commerce;01/01/2011;2793
FR-28;GS2 Construction;01/01/2011;1496
FR-28;GS5 Autres services marchands hors intérim;01/01/2011;3375
FR-28;GS1 Industrie;01/01/2011;1091
FR-28;GS3 Commerce;01/01/2011;2143
FR-28;GS6 Intérim;01/01/2011;68
FR-28;GS7 Services non marchands;01/01/2011;790
FR-28;GS4 Hôtellerie-restauration;01/01/2011;698
FR-29;GS1 Industrie;01/01/2011;1978
FR-29;GS7 Services non marchands;01/01/2011;2086
FR-29;GS2 Construction;01/01/2011;2834
FR-29;GS3 Commerce;01/01/2011;5151
FR-29;GS5 Autres services marchands hors intérim;01/01/2011;7608
FR-29;GS6 Intérim;01/01/2011;205
FR-29;GS4 Hôtellerie-restauration;01/01/2011;2498
FR-2A;GS2 Construction;01/01/2011;1039
FR-2A;GS1 Industrie;01/01/2011;376
FR-2A;GS3 Commerce;01/01/2011;1338
FR-2A;GS4 Hôtellerie-restauration;01/01/2011;977
FR-2A;GS6 Intérim;01/01/2011;4
FR-2A;GS5 Autres services marchands hors intérim;01/01/2011;2000
FR-2A;GS7 Services non marchands;01/01/2011;332
FR-2B;GS3 Commerce;01/01/2011;1459
FR-2B;GS7 Services non marchands;01/01/2011;384
FR-2B;GS4 Hôtellerie-restauration;01/01/2011;851
FR-2B;GS6 Intérim;01/01/2011;5
FR-2B;GS2 Construction;01/01/2011;1067
FR-2B;GS1 Industrie;01/01/2011;406
FR-2B;GS5 Autres services marchands hors intérim;01/01/2011;1942
FR-30;GS1 Industrie;01/01/2011;1604
FR-30;GS7 Services non marchands;01/01/2011;1800
FR-30;GS6 Intérim;01/01/2011;114
FR-30;GS3 Commerce;01/01/2011;4528
FR-30;GS2 Construction;01/01/2011;2960
FR-30;GS5 Autres services marchands hors intérim;01/01/2011;6607
FR-30;GS4 Hôtellerie-restauration;01/01/2011;1777
FR-31;GS4 Hôtellerie-restauration;01/01/2011;2800
FR-31;GS6 Intérim;01/01/2011;336
FR-31;GS5 Autres services marchands hors intérim;01/01/2011;15813
FR-31;GS3 Commerce;01/01/2011;8029
FR-31;GS2 Construction;01/01/2011;4432
FR-31;GS1 Industrie;01/01/2011;2625
FR-31;GS7 Services non marchands;01/01/2011;3343
FR-32;GS2 Construction;01/01/2011;773
FR-32;GS7 Services non marchands;01/01/2011;440
FR-32;GS1 Industrie;01/01/2011;440
FR-32;GS6 Intérim;01/01/2011;36
FR-32;GS3 Commerce;01/01/2011;1271
FR-32;GS5 Autres services marchands hors intérim;01/01/2011;1753
FR-32;GS4 Hôtellerie-restauration;01/01/2011;431
FR-33;GS3 Commerce;01/01/2011;9812
FR-33;GS5 Autres services marchands hors intérim;01/01/2011;16194
FR-33;GS1 Industrie;01/01/2011;3023
FR-33;GS7 Services non marchands;01/01/2011;3985
FR-33;GS2 Construction;01/01/2011;5480
FR-33;GS6 Intérim;01/01/2011;370
FR-33;GS4 Hôtellerie-restauration;01/01/2011;3421
FR-34;GS3 Commerce;01/01/2011;7335
FR-34;GS2 Construction;01/01/2011;4241
FR-34;GS5 Autres services marchands hors intérim;01/01/2011;12481
FR-34;GS1 Industrie;01/01/2011;1012012
FR-34;GS7 Services non marchands;01/01/2011;2933
FR-34;GS4 Hôtellerie-restauration;01/01/2011;3286
FR-34;GS6 Intérim;01/01/2011;223
FR-35;GS3 Commerce;01/01/2011;5892
FR-35;GS4 Hôtellerie-restauration;01/01/2011;2494
FR-35;GS5 Autres services marchands hors intérim;01/01/2011;10398
FR-35;GS6 Intérim;01/01/2011;270
FR-35;GS7 Services non marchands;01/01/2011;2429
FR-35;GS1 Industrie;01/01/2011;2158
FR-35;GS2 Construction;01/01/2011;3289
FR-36;GS7 Services non marchands;01/01/2011;569
FR-36;GS4 Hôtellerie-restauration;01/01/2011;453
FR-36;GS6 Intérim;01/01/2011;48
FR-36;GS1 Industrie;01/01/2011;652
FR-36;GS2 Construction;01/01/2011;769
FR-36;GS5 Autres services marchands hors intérim;01/01/2011;1948
FR-36;GS3 Commerce;01/01/2011;1325
FR-37;GS7 Services non marchands;01/01/2011;1468
FR-37;GS5 Autres services marchands hors intérim;01/01/2011;5696
FR-37;GS6 Intérim;01/01/2011;146
FR-37;GS1 Industrie;01/01/2011;1394
FR-37;GS2 Construction;01/01/2011;2042
FR-37;GS3 Commerce;01/01/2011;3306
FR-37;GS4 Hôtellerie-restauration;01/01/2011;1433
FR-38;GS1 Industrie;01/01/2011;3388
FR-38;GS4 Hôtellerie-restauration;01/01/2011;2881
FR-38;GS7 Services non marchands;01/01/2011;2750
FR-38;GS6 Intérim;01/01/2011;343
FR-38;GS5 Autres services marchands hors intérim;01/01/2011;12262
FR-38;GS3 Commerce;01/01/2011;7026
FR-38;GS2 Construction;01/01/2011;4680
FR-39;GS7 Services non marchands;01/01/2011;588
FR-39;GS4 Hôtellerie-restauration;01/01/2011;629
FR-39;GS6 Intérim;01/01/2011;62
FR-39;GS2 Construction;01/01/2011;946
FR-39;GS1 Industrie;01/01/2011;1019
FR-39;GS5 Autres services marchands hors intérim;01/01/2011;2168
FR-39;GS3 Commerce;01/01/2011;1655
FR-40;GS5 Autres services marchands hors intérim;01/01/2011;3516
FR-40;GS3 Commerce;01/01/2011;2500
FR-40;GS1 Industrie;01/01/2011;968
FR-40;GS2 Construction;01/01/2011;1615
FR-40;GS4 Hôtellerie-restauration;01/01/2011;1081
FR-40;GS7 Services non marchands;01/01/2011;887
FR-40;GS6 Intérim;01/01/2011;83
FR-41;GS3 Commerce;01/01/2011;1714
FR-41;GS2 Construction;01/01/2011;1334
FR-41;GS1 Industrie;01/01/2011;878
FR-41;GS4 Hôtellerie-restauration;01/01/2011;720
FR-41;GS5 Autres services marchands hors intérim;01/01/2011;2605
FR-41;GS7 Services non marchands;01/01/2011;725
FR-41;GS6 Intérim;01/01/2011;83
FR-42;GS1 Industrie;01/01/2011;2687
FR-42;GS6 Intérim;01/01/2011;158
FR-42;GS3 Commerce;01/01/2011;4608
FR-42;GS2 Construction;01/01/2011;2831
FR-42;GS7 Services non marchands;01/01/2011;1958
FR-42;GS5 Autres services marchands hors intérim;01/01/2011;7567
FR-42;GS4 Hôtellerie-restauration;01/01/2011;1559
FR-43;GS5 Autres services marchands hors intérim;01/01/2011;1872
FR-43;GS3 Commerce;01/01/2011;1356
FR-43;GS6 Intérim;01/01/2011;37
FR-43;GS7 Services non marchands;01/01/2011;648
FR-43;GS4 Hôtellerie-restauration;01/01/2011;518
FR-43;GS1 Industrie;01/01/2011;891
FR-43;GS2 Construction;01/01/2011;907
FR-44;GS4 Hôtellerie-restauration;01/01/2011;3064
FR-44;GS6 Intérim;01/01/2011;380
FR-44;GS2 Construction;01/01/2011;4153
FR-44;GS3 Commerce;01/01/2011;7318
FR-44;GS5 Autres services marchands hors intérim;01/01/2011;13377
FR-44;GS7 Services non marchands;01/01/2011;3564
FR-44;GS1 Industrie;01/01/2011;2840
FR-45;GS2 Construction;01/01/2011;2327
FR-45;GS1 Industrie;01/01/2011;1483
FR-45;GS5 Autres services marchands hors intérim;01/01/2011;5939
FR-45;GS4 Hôtellerie-restauration;01/01/2011;1247
FR-45;GS6 Intérim;01/01/2011;233
FR-45;GS7 Services non marchands;01/01/2011;1446
FR-45;GS3 Commerce;01/01/2011;3458
FR-46;GS4 Hôtellerie-restauration;01/01/2011;493
FR-46;GS7 Services non marchands;01/01/2011;419
FR-46;GS6 Intérim;01/01/2011;25
FR-46;GS2 Construction;01/01/2011;803
FR-46;GS1 Industrie;01/01/2011;491
FR-46;GS5 Autres services marchands hors intérim;01/01/2011;1466
FR-46;GS3 Commerce;01/01/2011;1192
FR-47;GS7 Services non marchands;01/01/2011;865
FR-47;GS1 Industrie;01/01/2011;897
FR-47;GS4 Hôtellerie-restauration;01/01/2011;640
FR-47;GS3 Commerce;01/01/2011;2366
FR-47;GS5 Autres services marchands hors intérim;01/01/2011;2922
FR-47;GS2 Construction;01/01/2011;1294
FR-47;GS6 Intérim;01/01/2011;76
FR-48;GS7 Services non marchands;01/01/2011;278
FR-48;GS4 Hôtellerie-restauration;01/01/2011;306
FR-48;GS6 Intérim;01/01/2011;3
FR-48;GS1 Industrie;01/01/2011;223
FR-48;GS2 Construction;01/01/2011;382
FR-48;GS3 Commerce;01/01/2011;517
FR-48;GS5 Autres services marchands hors intérim;01/01/2011;784
FR-49;GS4 Hôtellerie-restauration;01/01/2011;1481
FR-49;GS7 Services non marchands;01/01/2011;2146
FR-49;GS1 Industrie;01/01/2011;2075
FR-49;GS2 Construction;01/01/2011;2558
FR-49;GS3 Commerce;01/01/2011;4289
FR-49;GS5 Autres services marchands hors intérim;01/01/2011;6899
